density,conduct,capacity,init_temp,top_temp,bot_temp,left_temp,right_temp,module,length,n_points,final_time
3055.208,29.867,320.018,646.083,1077.055,261.574,204.603,987.834,1,5,50,500
3143.275,78.938,759.588,523.973,724.553,442.812,305.542,878.143,1,5,50,500
2188.556,74.408,917.206,562.681,648.878,396.105,388.959,934.97,1,5,50,500
2316.817,73.589,585.516,619.401,1317.041,380.469,331.95,386.392,1,5,50,500
2985.507,39.418,613.187,296.402,1235.473,180.898,193.642,387.207,1,5,50,500
2458.185,69.946,588.412,331.04,1071.584,411.966,124.89,729.76,1,5,50,500
3368.557,29.199,518.466,670.64,1058.335,460.463,300.592,716.268,1,5,50,500
3587.895,36.757,300.097,248.996,1329.584,265.916,242.81,834.24,1,5,50,500
2219.706,32.935,397.482,753.198,732.76,453.472,326.883,763.246,1,5,50,500
1292.925,73.277,318.925,608.335,1223.032,251.567,214.946,730.124,1,5,50,500
1402.58,51.352,390.529,402.609,641.839,159.54,172.705,616.256,1,5,50,500
1432.419,54.555,629.375,265.752,586.618,456.402,218.304,933.626,1,5,50,500
1446.557,43.898,361.219,270.492,946.236,314.288,389.856,586.837,1,5,50,500
2459.788,48.697,840.828,512.185,1392.972,222.298,136.513,332.581,1,5,50,500
1787.349,85.559,520.381,573.158,764.105,454.397,105.923,346.514,1,5,50,500
2217.021,52.873,888.593,282.689,1006.91,584.663,312.683,269.922,1,5,50,500
3651.87,65.105,563.817,208.623,733.514,204.626,185.952,796.589,1,5,50,500
1862.32,66.339,284.837,561.752,782.698,589.032,315.509,958.619,1,5,50,500
3201.526,61.374,710.474,677.716,425.921,298.544,135.421,450.474,1,5,50,500
3266.462,81.022,829.69,407.008,772.447,561.178,371.715,849.906,1,5,50,500
3136.309,39.338,440.151,534.336,569.26,588.087,181.29,469.839,1,5,50,500
2249.713,80.39,645.974,595.181,421.53,262.681,180.132,471.728,1,5,50,500
2838.957,81.659,926.587,767.741,1095.832,163.324,380.089,465.053,1,5,50,500
1837.577,72.196,312.705,703.458,1027.749,440.161,232.377,294.789,1,5,50,500
1310.44,62.829,957.475,727.812,736.902,339.92,385.853,317.359,1,5,50,500
1877.26,29.628,281.492,759.631,922.535,573.653,310.917,688.263,1,5,50,500
3726.094,70.389,846.258,374.145,1466.523,254.096,224.631,622.003,1,5,50,500
3166.923,92.229,783.084,533.074,1014.152,417.087,215.839,725.471,1,5,50,500
2475.638,48.993,534.771,323.132,1070.616,442.296,232.0,475.605,1,5,50,500
2529.199,59.872,290.945,735.495,768.604,183.793,185.182,606.693,1,5,50,500
3429.834,63.202,416.429,619.368,1222.016,510.98,237.551,714.724,1,5,50,500
2319.714,63.971,661.968,355.728,1210.04,168.879,127.31,524.176,1,5,50,500
1502.38,49.564,761.116,581.476,1291.681,578.515,302.967,789.316,1,5,50,500
2085.402,67.517,805.644,331.42,1328.018,409.184,398.311,578.67,1,5,50,500
1319.179,43.355,487.114,323.55,455.242,551.558,389.169,389.184,1,5,50,500
3202.663,63.748,425.837,671.357,1438.906,227.667,258.23,315.505,1,5,50,500
3108.327,79.128,951.686,454.455,1147.622,355.765,111.528,906.484,1,5,50,500
1243.73,74.906,562.552,503.666,941.297,456.119,126.198,896.188,1,5,50,500
1615.005,26.482,512.375,752.932,1000.283,587.216,294.42,980.126,1,5,50,500
2634.06,64.683,837.473,507.1,756.9,578.465,276.869,552.428,1,5,50,500
1559.48,27.665,420.861,251.82,936.959,287.348,260.869,388.23,1,5,50,500
3700.636,23.637,547.051,724.679,1181.579,571.595,285.188,732.8,1,5,50,500
3320.264,42.559,871.098,774.644,1313.005,531.848,233.868,402.76,1,5,50,500
2561.316,61.297,850.222,622.879,1192.341,585.616,319.247,938.616,1,5,50,500
3635.87,75.907,451.433,349.391,1495.114,564.436,183.79,522.618,1,5,50,500
2291.517,26.293,527.239,395.517,1351.18,444.348,366.941,259.313,1,5,50,500
1449.384,26.773,507.847,438.102,925.983,550.336,224.876,827.764,1,5,50,500
2939.262,46.145,817.972,485.03,1545.674,311.656,229.454,680.442,1,5,50,500
2468.76,43.263,928.764,587.29,460.772,358.014,166.147,871.791,1,5,50,500
2684.988,36.578,730.763,597.209,1204.394,300.426,268.822,413.852,1,5,50,500
2588.173,35.507,769.585,713.213,1337.507,588.856,391.168,612.231,1,5,50,500
2084.564,55.185,339.964,738.642,935.856,428.897,333.951,641.809,1,5,50,500
2710.206,36.096,704.413,751.898,509.305,365.091,396.052,449.43,1,5,50,500
3170.798,32.825,770.757,570.009,605.564,215.1,150.38,733.333,1,5,50,500
3753.438,43.343,536.107,244.531,1023.025,342.897,315.518,621.072,1,5,50,500
2823.575,50.319,601.694,417.392,1261.494,293.279,163.227,479.571,1,5,50,500
2602.971,44.936,800.337,377.12,444.951,202.198,321.952,718.23,1,5,50,500
3784.296,80.612,265.07,587.131,803.337,528.097,356.22,696.874,1,5,50,500
1997.466,33.317,403.046,255.653,519.525,440.928,305.828,889.487,1,5,50,500
3569.901,41.966,625.792,556.582,1162.065,510.327,301.01,990.379,1,5,50,500
3701.34,80.871,654.777,485.858,1596.229,360.095,231.465,739.927,1,5,50,500
2568.682,38.587,498.448,207.237,1186.406,289.024,250.802,551.836,1,5,50,500
2966.511,88.342,722.8,271.044,1441.416,250.606,267.309,981.159,1,5,50,500
2053.27,75.872,940.894,208.496,428.297,511.278,307.843,526.714,1,5,50,500
2433.756,63.425,686.23,546.186,801.896,357.135,265.231,633.392,1,5,50,500
2419.041,39.334,632.4,619.763,763.666,466.694,305.151,984.858,1,5,50,500
2558.026,75.382,518.118,631.162,1153.755,234.076,114.598,620.256,1,5,50,500
3472.147,50.444,521.805,786.788,1403.762,387.041,224.375,267.752,1,5,50,500
2241.744,32.35,402.574,732.87,536.465,151.337,125.0,826.13,1,5,50,500
1587.845,35.304,281.907,219.697,716.446,360.297,170.483,613.066,1,5,50,500
1382.537,90.799,671.918,282.696,1335.046,252.156,154.213,622.046,1,5,50,500
1547.288,27.407,707.644,569.422,1581.855,511.614,399.425,860.685,1,5,50,500
2043.67,30.735,501.885,500.963,1194.936,259.627,247.54,967.137,1,5,50,500
1938.273,52.747,752.079,724.296,657.159,189.659,142.003,674.446,1,5,50,500
2979.776,62.41,761.891,472.479,863.838,584.465,108.785,394.841,1,5,50,500
2141.718,92.676,911.286,493.003,1007.271,501.478,356.055,373.878,1,5,50,500
2576.354,57.709,450.421,790.351,1259.831,322.103,328.093,564.582,1,5,50,500
1851.488,43.354,465.208,212.016,1009.913,340.381,287.977,625.988,1,5,50,500
3731.793,51.822,790.072,488.984,1115.277,575.835,134.433,877.987,1,5,50,500
2582.538,32.144,668.832,604.425,1188.243,582.224,185.067,842.726,1,5,50,500
1924.313,30.579,613.601,701.004,1122.236,363.313,338.006,813.401,1,5,50,500
2383.188,77.814,464.723,411.15,1339.445,550.034,332.567,342.952,1,5,50,500
3289.495,61.516,887.558,645.278,1360.359,428.562,159.49,471.594,1,5,50,500
3191.257,29.44,792.682,533.368,1487.583,565.574,362.156,533.277,1,5,50,500
1824.421,49.123,595.037,465.467,1474.895,562.357,198.404,561.085,1,5,50,500
3066.139,73.155,621.183,642.453,1515.234,332.78,240.778,265.868,1,5,50,500
3602.081,55.935,798.881,684.311,601.998,337.155,251.594,348.136,1,5,50,500
1486.329,93.248,594.556,227.574,821.961,562.949,213.95,824.709,1,5,50,500
1804.623,81.501,611.096,595.342,760.706,599.513,269.407,976.59,1,5,50,500
3538.728,40.706,454.641,378.704,1125.565,478.912,186.595,759.033,1,5,50,500
3337.165,56.493,818.956,696.917,779.388,434.853,208.127,916.676,1,5,50,500
3519.895,87.314,733.639,700.006,1428.638,439.765,394.21,727.741,1,5,50,500
2522.081,50.526,850.046,601.692,1107.065,397.678,338.201,745.898,1,5,50,500
1826.108,64.12,563.21,716.263,961.688,156.872,115.42,504.215,1,5,50,500
1913.77,86.905,837.977,678.109,953.982,413.665,214.759,504.167,1,5,50,500
2281.18,42.026,616.935,333.021,1232.066,283.025,284.71,932.179,1,5,50,500
3465.325,32.758,935.915,367.518,774.791,382.998,223.857,338.848,1,5,50,500
3542.037,77.481,891.011,672.775,1332.494,567.418,127.139,595.325,1,5,50,500
2174.663,72.64,891.386,654.683,578.018,419.473,319.251,416.097,1,5,50,500
3007.774,49.138,693.849,318.905,1061.237,192.836,376.477,992.883,1,5,50,500
2212.333,52.89,666.985,460.877,927.779,357.686,339.76,259.222,1,5,50,500
2534.566,46.057,575.92,318.926,592.235,462.06,181.215,373.53,1,5,50,500
3097.455,83.923,847.68,381.659,833.821,190.844,184.833,824.831,1,5,50,500
3581.581,23.641,685.093,628.93,1029.31,351.628,277.086,642.841,1,5,50,500
3298.1,44.065,875.74,225.755,836.194,431.788,236.667,992.228,1,5,50,500
1498.876,39.298,804.481,445.963,1503.628,423.613,142.697,845.614,1,5,50,500
3283.337,39.57,241.563,354.636,639.744,348.793,191.83,332.048,1,5,50,500
2635.885,49.479,902.566,208.088,1018.198,432.436,209.73,547.137,1,5,50,500
3672.467,89.849,714.042,551.718,1460.565,592.052,342.082,694.291,1,5,50,500
1477.296,71.174,950.202,522.821,954.547,375.326,183.17,433.671,1,5,50,500
1215.289,30.119,561.174,556.627,874.704,468.021,141.533,914.614,1,5,50,500
3369.076,85.052,501.313,616.176,627.404,278.736,340.816,692.719,1,5,50,500
2019.526,85.595,475.316,570.62,957.206,455.38,379.941,770.921,1,5,50,500
1690.745,93.346,845.709,684.275,1557.509,480.612,397.155,622.601,1,5,50,500
2549.05,58.775,294.313,424.322,778.694,590.446,160.995,702.127,1,5,50,500
1899.137,59.524,955.382,361.744,559.381,404.046,127.147,488.353,1,5,50,500
3495.036,43.084,582.725,653.187,1446.768,328.387,195.683,359.105,1,5,50,500
2833.255,25.58,668.307,434.387,1114.596,280.558,147.01,452.996,1,5,50,500
1332.499,87.537,428.144,550.558,1482.843,581.046,373.508,629.945,1,5,50,500
3314.472,61.752,317.587,609.606,610.833,326.868,143.145,764.502,1,5,50,500
1445.534,84.136,527.657,329.595,917.721,458.582,313.627,764.314,1,5,50,500
3312.569,28.667,777.643,352.992,1356.995,525.456,362.278,931.259,1,5,50,500
1336.99,53.947,533.731,667.817,1233.534,482.663,327.37,610.403,1,5,50,500
1530.463,82.713,914.905,499.058,1477.17,225.372,319.854,962.128,1,5,50,500
1928.502,61.644,612.123,615.687,1462.614,523.227,348.035,663.896,1,5,50,500
1274.685,92.737,667.286,694.091,606.952,557.274,136.041,947.473,1,5,50,500
2159.21,54.895,791.089,736.078,1523.088,594.4,139.752,433.623,1,5,50,500
2043.238,42.644,272.822,718.748,1428.856,269.622,143.474,473.219,1,5,50,500
2915.761,87.923,280.825,493.76,897.045,452.509,138.479,952.677,1,5,50,500
1348.019,52.484,532.667,760.084,468.677,375.762,336.747,338.256,1,5,50,500
2687.318,25.968,583.972,551.439,1077.639,388.162,281.851,893.432,1,5,50,500
1419.05,70.08,803.016,397.671,1150.512,201.99,205.028,277.727,1,5,50,500
3692.061,88.928,693.786,688.673,1059.649,559.262,158.319,702.97,1,5,50,500
2587.785,77.23,338.829,770.105,1314.846,271.195,318.307,835.041,1,5,50,500
3292.639,39.847,834.73,526.447,1000.896,539.589,259.179,344.966,1,5,50,500
1304.693,67.916,267.075,297.373,1020.375,240.792,347.759,783.086,1,5,50,500
3421.052,52.952,643.688,227.929,1037.933,228.265,327.731,838.287,1,5,50,500
2548.085,79.091,484.881,381.533,1246.612,427.15,150.802,388.959,1,5,50,500
3057.495,89.548,934.633,475.474,1378.482,577.914,176.07,820.34,1,5,50,500
2726.108,24.392,931.103,597.75,1283.034,429.648,290.295,773.089,1,5,50,500
2459.418,75.272,894.068,772.349,587.422,312.894,131.888,324.46,1,5,50,500
2353.288,34.106,825.661,717.841,926.582,345.9,278.921,841.892,1,5,50,500
1328.196,58.717,688.662,682.908,547.125,375.638,240.647,975.586,1,5,50,500
1430.412,86.462,402.143,330.178,1071.225,294.617,397.257,392.099,1,5,50,500
3477.496,73.948,648.8,233.334,637.62,479.312,307.707,803.954,1,5,50,500
2829.576,72.129,951.151,617.946,1186.536,573.011,390.396,574.673,1,5,50,500
3411.222,88.901,434.561,274.294,1236.018,451.792,242.348,557.648,1,5,50,500
2476.351,34.253,348.407,327.387,705.442,183.646,307.118,419.888,1,5,50,500
2781.33,93.786,678.166,408.326,551.885,332.37,119.714,363.78,1,5,50,500
2513.911,47.766,756.548,642.66,932.939,549.918,259.885,375.2,1,5,50,500
1743.435,48.963,933.482,364.06,414.222,428.289,201.083,465.103,1,5,50,500
3757.176,45.581,253.378,470.922,1295.729,243.287,399.621,886.161,1,5,50,500
1808.403,24.661,445.81,556.621,1396.85,319.992,382.419,894.686,1,5,50,500
1679.071,42.399,668.749,739.811,1077.879,559.378,387.499,942.515,1,5,50,500
1754.313,29.107,916.777,505.974,774.871,419.041,135.828,748.919,1,5,50,500
3308.965,84.235,502.217,783.236,980.022,217.733,224.378,555.366,1,5,50,500
3210.707,53.271,535.587,419.432,871.718,237.446,260.03,339.748,1,5,50,500
3603.647,55.827,789.157,742.213,1143.294,170.218,233.241,843.901,1,5,50,500
3113.182,52.007,911.318,751.818,1052.831,198.833,184.883,590.747,1,5,50,500
1992.323,86.361,367.939,596.027,1360.756,365.169,354.665,992.816,1,5,50,500
2823.162,24.856,763.889,302.792,1322.995,432.384,302.019,560.862,1,5,50,500
1738.821,53.512,384.526,485.22,983.563,440.238,391.254,973.556,1,5,50,500
1724.553,60.027,549.24,700.558,752.612,484.54,159.821,345.269,1,5,50,500
1818.431,45.378,483.549,759.36,957.104,367.194,100.686,979.117,1,5,50,500
1224.08,53.571,575.948,582.581,432.647,413.257,345.107,816.789,1,5,50,500
1472.441,70.805,388.338,694.706,539.515,168.527,376.0,827.574,1,5,50,500
3429.024,45.635,711.847,507.164,455.334,388.579,126.582,849.04,1,5,50,500
3092.312,80.732,389.335,798.159,679.165,356.962,248.937,601.135,1,5,50,500
2476.03,82.15,748.8,658.446,1273.977,161.503,305.007,578.776,1,5,50,500
1725.194,66.972,789.471,748.78,935.199,314.103,119.375,799.301,1,5,50,500
1712.027,42.469,936.469,306.52,1097.058,244.689,119.429,679.524,1,5,50,500
3628.935,74.794,795.56,382.732,571.065,172.493,150.503,940.805,1,5,50,500
3496.28,57.479,261.856,756.431,690.108,565.758,247.048,347.957,1,5,50,500
2301.816,66.753,532.91,317.687,1556.666,583.457,198.728,663.412,1,5,50,500
2256.896,78.432,938.428,274.952,1359.483,217.937,265.793,406.289,1,5,50,500
3582.498,80.82,380.634,785.235,746.828,595.951,251.881,352.742,1,5,50,500
3122.325,51.947,678.404,305.601,447.467,591.424,177.911,802.553,1,5,50,500
3124.596,76.351,710.969,549.559,827.095,387.337,285.881,909.304,1,5,50,500
1279.401,32.845,322.33,454.084,408.992,191.733,326.893,289.795,1,5,50,500
1644.238,65.949,612.37,474.247,488.686,231.205,246.408,942.555,1,5,50,500
2740.528,49.637,734.861,329.965,1290.039,248.256,240.401,739.209,1,5,50,500
2482.895,54.05,814.373,533.491,536.759,229.249,384.729,372.018,1,5,50,500
1714.133,70.408,654.162,760.657,985.161,338.265,122.771,904.411,1,5,50,500
2606.932,75.447,626.345,644.978,471.915,570.139,297.862,837.242,1,5,50,500
1893.74,89.595,721.796,271.046,425.748,230.479,308.596,914.777,1,5,50,500
2945.272,44.826,587.182,664.349,1001.229,599.327,320.317,461.372,1,5,50,500
1408.794,52.922,517.296,487.84,1345.848,323.651,347.952,612.682,1,5,50,500
3770.72,41.122,546.971,557.147,959.896,157.678,237.647,707.561,1,5,50,500
1579.007,40.116,596.187,205.535,552.82,553.835,289.706,766.268,1,5,50,500
1538.665,88.216,343.419,430.802,633.248,378.067,347.318,511.543,1,5,50,500
2489.298,54.604,432.159,222.185,1380.952,359.29,146.374,331.527,1,5,50,500
2026.107,29.463,607.209,731.928,1040.362,173.343,196.589,637.111,1,5,50,500
3500.363,57.319,355.369,340.873,582.88,518.62,369.774,444.794,1,5,50,500
3357.545,44.454,415.241,339.862,1120.516,171.827,253.36,485.127,1,5,50,500
1932.435,33.655,491.858,276.454,1502.394,392.107,348.372,360.052,1,5,50,500
3277.333,48.618,711.874,425.411,666.589,532.4,242.898,711.988,1,5,50,500
2693.129,46.778,502.055,308.075,1354.044,296.237,315.75,938.257,1,5,50,500
3075.691,43.068,484.047,446.266,868.952,508.733,326.761,763.806,1,5,50,500
1429.919,52.83,662.396,446.55,659.448,430.746,144.92,874.93,1,5,50,500
2444.263,78.958,296.974,518.453,421.852,461.825,270.866,823.408,1,5,50,500
1732.717,51.089,616.906,560.579,729.759,299.373,151.97,794.653,1,5,50,500
2149.831,56.156,581.465,581.293,870.115,399.189,313.422,983.459,1,5,50,500
2230.51,48.575,595.73,464.193,1413.479,334.983,345.437,690.896,1,5,50,500
3378.596,34.584,890.419,660.426,1557.942,287.878,374.366,696.88,1,5,50,500
2855.78,41.661,260.405,523.523,1160.751,238.707,270.111,618.647,1,5,50,500
1992.977,92.162,582.098,785.954,741.737,214.663,377.634,448.038,1,5,50,500
2086.148,87.267,597.662,234.399,500.355,592.57,366.633,903.549,1,5,50,500
2011.937,90.5,599.334,636.259,943.579,254.405,286.882,710.036,1,5,50,500
2497.706,89.968,747.416,583.865,896.976,307.534,159.735,652.954,1,5,50,500
1911.237,63.588,912.254,687.073,1446.697,224.193,251.171,864.763,1,5,50,500
3583.783,84.706,584.278,736.018,1532.532,351.467,229.617,797.406,1,5,50,500
2262.046,70.996,306.261,205.492,1377.267,478.225,134.095,469.882,1,5,50,500
2351.265,51.288,924.074,435.18,1262.433,431.889,144.08,497.935,1,5,50,500
3040.702,29.605,480.071,499.027,1351.13,169.408,173.62,501.691,1,5,50,500
2681.821,48.768,449.01,693.786,823.083,250.544,182.677,732.942,1,5,50,500
2413.538,73.261,701.075,773.5,1333.064,495.871,317.756,905.234,1,5,50,500
2329.807,41.231,708.091,788.595,566.607,567.53,176.643,301.764,1,5,50,500
1634.52,36.993,408.141,428.178,656.612,581.757,339.551,551.763,1,5,50,500
3594.291,25.543,869.26,700.612,1440.334,435.314,222.671,928.979,1,5,50,500
3341.104,37.029,377.431,282.303,1352.705,470.546,104.435,957.559,1,5,50,500
3749.643,89.82,260.474,716.796,1450.424,298.58,353.486,711.57,1,5,50,500
3336.765,49.144,458.323,395.342,490.24,556.802,167.781,809.871,1,5,50,500
2969.173,85.598,504.447,298.7,1285.895,403.401,128.804,270.777,1,5,50,500
3270.602,91.304,776.351,212.31,613.047,561.306,345.306,999.054,1,5,50,500
2035.822,34.913,377.125,671.112,510.122,551.844,117.264,567.258,1,5,50,500
3474.034,93.095,478.622,610.589,1118.925,592.509,164.902,804.158,1,5,50,500
2715.652,85.689,611.694,326.274,1365.837,162.653,385.281,933.19,1,5,50,500
2478.48,58.302,777.745,759.955,449.139,539.922,302.215,316.386,1,5,50,500
3528.164,83.059,345.606,746.916,1193.531,169.04,212.017,639.292,1,5,50,500
2286.16,75.01,630.203,298.427,1488.875,435.681,181.882,290.783,1,5,50,500
3155.727,91.497,804.76,639.589,687.218,293.082,160.411,855.457,1,5,50,500
3588.385,33.509,700.264,358.074,598.251,447.42,375.696,250.052,1,5,50,500
1298.385,46.822,368.212,252.055,604.697,166.037,387.257,721.164,1,5,50,500
2398.766,72.007,432.179,294.869,1547.499,370.885,302.907,560.09,1,5,50,500
1378.669,53.762,937.27,645.149,439.858,219.47,352.877,716.736,1,5,50,500
1480.264,35.038,586.09,690.708,1160.047,163.025,202.852,876.779,1,5,50,500
3430.501,82.966,657.848,571.475,1028.263,226.923,277.045,345.665,1,5,50,500
1981.733,23.581,370.284,345.081,1364.292,210.175,209.322,414.473,1,5,50,500
2708.966,42.742,709.765,284.066,984.709,541.671,167.684,684.719,1,5,50,500
1607.657,34.597,368.472,492.026,727.667,266.925,247.465,644.521,1,5,50,500
2041.998,29.406,242.616,623.052,1522.519,446.779,255.043,970.382,1,5,50,500
1783.559,32.343,735.196,305.213,1416.198,401.934,316.865,329.733,1,5,50,500
1883.339,74.64,870.739,461.925,506.525,398.135,269.694,662.597,1,5,50,500
1521.988,79.247,644.641,317.295,635.118,545.91,268.009,856.787,1,5,50,500
2333.697,47.216,250.164,214.012,1213.342,305.021,315.473,488.992,1,5,50,500
1510.544,66.494,928.662,716.736,855.89,505.693,113.222,508.592,1,5,50,500
3066.652,66.567,359.388,636.346,1194.662,273.225,127.822,446.278,1,5,50,500
2630.518,65.443,792.931,541.999,717.268,153.336,272.521,287.242,1,5,50,500
3523.711,48.018,751.276,504.836,442.921,544.862,358.472,974.425,1,5,50,500
2242.728,43.215,618.887,439.448,1031.284,277.865,268.271,970.335,1,5,50,500
2557.234,62.507,463.78,340.26,1222.364,358.361,359.26,630.048,1,5,50,500
1689.226,72.268,774.498,566.771,1587.823,179.418,282.931,995.802,1,5,50,500
3112.716,48.823,833.898,494.07,586.41,438.789,150.856,252.74,1,5,50,500
2165.707,53.974,427.878,316.757,1174.711,153.9,358.478,678.507,1,5,50,500
3323.089,87.536,458.51,460.033,1002.859,527.877,116.04,465.988,1,5,50,500
1840.397,51.993,463.385,460.313,1453.849,554.271,397.623,994.36,1,5,50,500
1286.61,83.704,713.736,204.482,1008.925,417.433,327.839,400.163,1,5,50,500
1652.765,73.848,499.408,330.645,1205.909,455.096,210.837,830.968,1,5,50,500
2662.835,84.97,711.49,508.53,567.832,490.499,162.425,718.456,1,5,50,500
2934.277,62.863,934.267,743.115,1031.926,552.114,155.39,267.441,1,5,50,500
2635.384,93.901,885.853,306.052,1250.453,150.922,388.766,259.731,1,5,50,500
2129.998,61.948,385.429,386.643,646.182,201.457,224.866,693.215,1,5,50,500
2737.614,67.195,284.651,322.213,1123.292,328.289,259.123,884.936,1,5,50,500
3567.478,57.029,604.875,637.953,425.612,234.62,329.303,797.967,1,5,50,500
2209.826,43.092,270.135,754.008,1508.918,507.698,138.797,594.524,1,5,50,500
2078.489,62.615,262.239,268.16,1285.983,216.451,201.787,756.23,1,5,50,500
3536.832,71.737,919.67,671.826,1030.094,582.699,145.857,748.19,1,5,50,500
2687.304,33.64,686.339,351.229,1025.24,512.259,267.472,543.132,1,5,50,500
